1, Bachelors, Never-married
4698, 7th-8th, Never-married
4699, 9th, Married-spouse-absent
4700, 10th, Married-civ-spouse
4701, 12th, Never-married
4702, 10th, Never-married
4703, HS-grad, Never-married
4704, 9th, Divorced
4705, Assoc-voc, Married-civ-spouse
4706, HS-grad, Divorced
4707, HS-grad, Married-civ-spouse
4708, 10th, Married-civ-spouse
4709, Some-college, Never-married
4710, Bachelors, Married-civ-spouse
4711, Some-college, Divorced
4712, Assoc-voc, Married-civ-spouse
4713, Some-college, Never-married
4714, HS-grad, Divorced
4715, Some-college, Never-married
4716, HS-grad, Never-married
4717, HS-grad, Never-married
4718, HS-grad, Married-civ-spouse
4719, 1st-4th, Widowed
4720, Bachelors, Divorced
4721, HS-grad, Widowed
4722, Bachelors, Married-civ-spouse
4723, HS-grad, Never-married
4724, Some-college, Married-civ-spouse
4725, Bachelors, Married-civ-spouse
4726, HS-grad, Never-married
4727, Some-college, Married-civ-spouse
4728, Bachelors, Married-civ-spouse
4729, Bachelors, Never-married
4730, Some-college, Widowed
4731, HS-grad, Divorced
4732, HS-grad, Divorced
4733, 7th-8th, Never-married
4734, HS-grad, Never-married
4735, Assoc-voc, Never-married
4736, Some-college, Never-married
4737, HS-grad, Married-civ-spouse
4738, Some-college, Never-married
4739, Some-college, Never-married
4740, HS-grad, Never-married
4741, Bachelors, Never-married
4742, Doctorate, Never-married
4743, Masters, Married-civ-spouse
4744, Bachelors, Married-civ-spouse
4745, 12th, Never-married
4746, HS-grad, Widowed
4747, Bachelors, Never-married
4748, Masters, Married-civ-spouse
4749, Assoc-acdm, Divorced
4750, Bachelors, Divorced
4751, Some-college, Married-civ-spouse
4752, Bachelors, Married-civ-spouse
4753, HS-grad, Married-civ-spouse
4754, 7th-8th, Married-civ-spouse
4755, HS-grad, Divorced
4756, Bachelors, Married-civ-spouse
4757, Bachelors, Married-civ-spouse
4758, Some-college, Married-civ-spouse
4759, HS-grad, Never-married
4760, 10th, Widowed
4761, Bachelors, Divorced
4762, Bachelors, Married-civ-spouse
4763, Some-college, Never-married
4764, Bachelors, Divorced
4765, Prof-school, Divorced
4766, HS-grad, Married-civ-spouse
4767, HS-grad, Married-civ-spouse
4768, Some-college, Never-married
4769, Masters, Married-civ-spouse
4770, Some-college, Never-married
4771, 11th, Never-married
4772, HS-grad, Married-civ-spouse
4773, Some-college, Divorced
4774, Some-college, Never-married
4775, Assoc-acdm, Never-married
4776, Bachelors, Never-married
4777, Some-college, Married-civ-spouse
4778, Some-college, Never-married
4779, 7th-8th, Divorced
4780, HS-grad, Never-married
4781, Masters, Married-civ-spouse
4782, Bachelors, Separated
4783, Bachelors, Married-civ-spouse
4784, Some-college, Never-married
4785, Assoc-acdm, Married-civ-spouse
4786, Some-college, Never-married
4787, HS-grad, Never-married
4788, HS-grad, Married-civ-spouse
4789, Masters, Married-civ-spouse
4790, HS-grad, Married-civ-spouse
4791, Some-college, Married-civ-spouse
4792, HS-grad, Divorced
4793, HS-grad, Married-civ-spouse
4794, HS-grad, Married-civ-spouse
4795, HS-grad, Married-civ-spouse
4796, Bachelors, Married-civ-spouse
4797, Assoc-voc, Never-married
4798, Bachelors, Married-civ-spouse
4799, HS-grad, Never-married
4800, Bachelors, Never-married
4801, 12th, Married-civ-spouse
4802, Masters, Never-married
4803, HS-grad, Married-civ-spouse
4804, Assoc-acdm, Never-married
4805, HS-grad, Married-civ-spouse
4806, Doctorate, Never-married
4807, HS-grad, Divorced
4808, 11th, Divorced
4809, Bachelors, Married-civ-spouse
4810, Some-college, Never-married
4811, Bachelors, Divorced
4812, Bachelors, Never-married
4813, HS-grad, Divorced
4814, HS-grad, Married-civ-spouse
4815, HS-grad, Never-married
4816, Assoc-acdm, Married-civ-spouse
4817, Bachelors, Married-civ-spouse
4818, Bachelors, Never-married
4819, Some-college, Never-married
4820, Assoc-acdm, Divorced
4821, HS-grad, Married-civ-spouse
4822, Bachelors, Divorced
4823, Bachelors, Never-married
4824, HS-grad, Married-civ-spouse
4825, HS-grad, Divorced
4826, Some-college, Married-civ-spouse
4827, Some-college, Never-married
4828, HS-grad, Married-civ-spouse
4829, 11th, Divorced
4830, Assoc-voc, Divorced
4831, 5th-6th, Married-spouse-absent
4832, HS-grad, Widowed
4833, HS-grad, Married-civ-spouse
4834, Some-college, Married-civ-spouse
4835, Some-college, Divorced
4836, 10th, Never-married
4837, Some-college, Divorced
4838, HS-grad, Never-married
4839, 10th, Married-civ-spouse
4840, Assoc-voc, Never-married
4841, HS-grad, Never-married
4842, Some-college, Divorced
4843, HS-grad, Separated
4844, Some-college, Married-civ-spouse
4845, 7th-8th, Never-married
4846, HS-grad, Married-civ-spouse
4847, Assoc-acdm, Married-civ-spouse
4848, Some-college, Married-civ-spouse
4849, Bachelors, Separated
4850, Bachelors, Married-civ-spouse
4851, HS-grad, Married-civ-spouse
4852, Bachelors, Married-civ-spouse
4853, Some-college, Married-civ-spouse
4854, HS-grad, Never-married
4855, Bachelors, Never-married
4856, HS-grad, Never-married
4857, HS-grad, Never-married
4858, Bachelors, Married-civ-spouse
4859, Some-college, Married-civ-spouse
4860, HS-grad, Never-married
4861, Bachelors, Separated
4862, HS-grad, Never-married
4863, HS-grad, Married-civ-spouse
4864, Assoc-voc, Married-civ-spouse
4865, HS-grad, Never-married
4866, Bachelors, Married-civ-spouse
4867, HS-grad, Never-married
4868, HS-grad, Married-civ-spouse
4869, Some-college, Never-married
4870, Some-college, Divorced
4871, Prof-school, Married-civ-spouse
4872, HS-grad, Never-married
4873, HS-grad, Married-civ-spouse
4874, Bachelors, Married-civ-spouse
4875, Some-college, Married-civ-spouse
4876, Masters, Married-civ-spouse
4877, Bachelors, Never-married
4878, Some-college, Divorced
4879, Some-college, Married-civ-spouse
4880, Assoc-acdm, Divorced
4881, 11th, Never-married
4882, Bachelors, Never-married
4883, 10th, Married-civ-spouse
4884, Some-college, Never-married
4885, Some-college, Never-married
4886, Bachelors, Married-civ-spouse
4887, HS-grad, Separated
4888, Assoc-acdm, Never-married
4889, Bachelors, Married-civ-spouse
4890, HS-grad, Married-civ-spouse
4891, Some-college, Married-civ-spouse
4892, Some-college, Never-married
4893, Assoc-acdm, Never-married
4894, HS-grad, Never-married
4895, Masters, Married-civ-spouse
4896, HS-grad, Never-married
4897, HS-grad, Never-married
4898, Bachelors, Married-civ-spouse
4899, Prof-school, Married-civ-spouse
4900, Masters, Never-married
4901, HS-grad, Married-civ-spouse
4902, Bachelors, Never-married
4903, Some-college, Married-civ-spouse
4904, HS-grad, Married-civ-spouse
4905, 10th, Never-married
4906, HS-grad, Married-civ-spouse
4907, Bachelors, Widowed
4908, Some-college, Never-married
4909, Assoc-voc, Married-civ-spouse
4910, Masters, Widowed
4911, HS-grad, Married-civ-spouse
4912, Bachelors, Never-married
4913, Some-college, Never-married
4914, Bachelors, Never-married
4915, HS-grad, Married-civ-spouse
4916, 11th, Never-married
4917, Assoc-voc, Married-civ-spouse
4918, Some-college, Never-married
4919, HS-grad, Married-civ-spouse
4920, Some-college, Never-married
4921, HS-grad, Married-civ-spouse
4922, Some-college, Married-civ-spouse
4923, Some-college, Never-married
4924, Some-college, Married-civ-spouse
4925, HS-grad, Divorced
4926, Bachelors, Never-married
4927, Some-college, Separated
4928, Some-college, Married-spouse-absent
4929, Masters, Divorced
4930, HS-grad, Divorced
4931, 9th, Never-married
4932, HS-grad, Never-married
4933, Some-college, Divorced
4934, Assoc-acdm, Separated
4935, HS-grad, Married-civ-spouse
4936, HS-grad, Married-civ-spouse
4937, 11th, Widowed
4938, 12th, Never-married
4939, Some-college, Married-civ-spouse
4940, HS-grad, Married-civ-spouse
4941, HS-grad, Married-civ-spouse
4942, HS-grad, Married-civ-spouse
4943, 10th, Never-married
4944, Assoc-voc, Married-civ-spouse
4945, Some-college, Married-civ-spouse
4946, Some-college, Married-civ-spouse
4947, Bachelors, Never-married
4948, HS-grad, Married-civ-spouse
4949, Some-college, Divorced
4950, Bachelors, Married-civ-spouse
4951, Assoc-voc, Married-civ-spouse
4952, HS-grad, Married-civ-spouse
4953, Some-college, Married-civ-spouse
4954, Some-college, Married-civ-spouse
4955, HS-grad, Divorced
4956, HS-grad, Married-civ-spouse
4957, Bachelors, Widowed
4958, Masters, Separated
4959, Some-college, Never-married
4960, Assoc-voc, Widowed
4961, 11th, Never-married
4962, Assoc-acdm, Married-civ-spouse
4963, Assoc-acdm, Never-married
4964, Masters, Never-married
4965, Some-college, Married-civ-spouse
4966, Bachelors, Never-married
4967, HS-grad, Never-married
4968, Masters, Married-civ-spouse
4969, HS-grad, Never-married
4970, Some-college, Never-married
4971, HS-grad, Married-civ-spouse
4972, HS-grad, Married-civ-spouse
4973, Doctorate, Married-civ-spouse
4974, 10th, Married-civ-spouse
4975, Prof-school, Married-civ-spouse
4976, HS-grad, Married-civ-spouse
4977, Masters, Married-civ-spouse
4978, HS-grad, Married-civ-spouse
4979, Bachelors, Divorced
4980, HS-grad, Married-spouse-absent
4981, 9th, Separated
4982, Bachelors, Never-married
4983, Some-college, Never-married
4984, Prof-school, Married-civ-spouse
4985, HS-grad, Never-married
4986, Some-college, Never-married
4987, 12th, Never-married
4988, Bachelors, Married-civ-spouse
4989, Some-college, Married-civ-spouse
4990, Assoc-voc, Separated
4991, Assoc-acdm, Divorced
4992, 9th, Married-civ-spouse
4993, HS-grad, Married-civ-spouse
4994, Some-college, Never-married
4995, Bachelors, Married-civ-spouse
4996, 5th-6th, Never-married
4997, HS-grad, Married-civ-spouse
4998, HS-grad, Married-civ-spouse
4999, HS-grad, Never-married
5000, Some-college, Never-married
5001, Prof-school, Divorced
5002, Bachelors, Never-married
5003, HS-grad, Married-civ-spouse
5004, HS-grad, Never-married
5005, HS-grad, Married-civ-spouse
5006, HS-grad, Married-civ-spouse
5007, 11th, Never-married
5008, Bachelors, Married-civ-spouse
5009, Bachelors, Married-civ-spouse
5010, 9th, Married-civ-spouse
5011, Assoc-voc, Never-married
5012, 5th-6th, Never-married
5013, Masters, Never-married
5014, Masters, Married-civ-spouse
5015, Some-college, Divorced
5016, HS-grad, Married-civ-spouse
5017, Some-college, Divorced
5018, HS-grad, Divorced
5019, Some-college, Never-married
5020, 5th-6th, Never-married
5021, Some-college, Never-married
5022, HS-grad, Married-civ-spouse
5023, HS-grad, Married-civ-spouse
5024, Some-college, Never-married
5025, HS-grad, Married-civ-spouse
5026, HS-grad, Married-civ-spouse
5027, Bachelors, Married-civ-spouse
5028, Some-college, Married-civ-spouse
5029, HS-grad, Married-civ-spouse
5030, 12th, Never-married
5031, HS-grad, Never-married
5032, Bachelors, Married-civ-spouse
5033, Some-college, Never-married
5034, Prof-school, Married-civ-spouse
5035, HS-grad, Married-civ-spouse
5036, HS-grad, Married-civ-spouse
5037, Assoc-acdm, Married-civ-spouse
5038, Bachelors, Married-civ-spouse
5039, Assoc-voc, Married-civ-spouse
5040, Some-college, Married-civ-spouse
5041, Some-college, Never-married
5042, HS-grad, Married-civ-spouse
5043, HS-grad, Divorced
5044, Bachelors, Divorced
5045, Masters, Married-civ-spouse
5046, Some-college, Married-civ-spouse
5047, HS-grad, Married-civ-spouse
5048, Some-college, Never-married
5049, 7th-8th, Separated
5050, Masters, Married-civ-spouse
5051, HS-grad, Married-civ-spouse
5052, HS-grad, Married-civ-spouse
5053, HS-grad, Separated
5054, Bachelors, Married-civ-spouse
5055, HS-grad, Never-married
5056, Some-college, Never-married
5057, Some-college, Married-civ-spouse
5058, Some-college, Married-civ-spouse
5059, Assoc-voc, Married-civ-spouse
5060, Some-college, Divorced
5061, Some-college, Married-civ-spouse
5062, 11th, Never-married
5063, HS-grad, Married-civ-spouse
5064, Some-college, Married-civ-spouse
5065, Some-college, Never-married
5066, 1st-4th, Married-spouse-absent
5067, HS-grad, Married-civ-spouse
5068, 11th, Married-civ-spouse
5069, Some-college, Never-married
5070, Doctorate, Never-married
5071, Some-college, Never-married
5072, HS-grad, Married-civ-spouse
5073, 7th-8th, Married-civ-spouse
5074, Doctorate, Married-civ-spouse
5075, HS-grad, Married-civ-spouse
5076, HS-grad, Married-civ-spouse
5077, HS-grad, Never-married
5078, Bachelors, Divorced
5079, HS-grad, Married-civ-spouse
5080, 7th-8th, Married-civ-spouse
5081, Some-college, Separated
5082, HS-grad, Never-married
5083, Bachelors, Divorced
5084, Some-college, Never-married
5085, HS-grad, Never-married
5086, HS-grad, Married-civ-spouse
5087, HS-grad, Married-civ-spouse
5088, HS-grad, Never-married
5089, HS-grad, Married-civ-spouse
5090, Some-college, Married-civ-spouse
5091, 1st-4th, Never-married
5092, HS-grad, Divorced
5093, Some-college, Divorced
5094, HS-grad, Married-civ-spouse
5095, HS-grad, Divorced
5096, Some-college, Married-civ-spouse
5097, HS-grad, Widowed
5098, Assoc-acdm, Married-civ-spouse
5099, Prof-school, Married-civ-spouse
5100, Some-college, Married-civ-spouse
5101, 7th-8th, Married-civ-spouse
5102, Masters, Married-civ-spouse
5103, Some-college, Married-civ-spouse
5104, HS-grad, Married-civ-spouse
5105, Some-college, Never-married
5106, Assoc-acdm, Married-spouse-absent
5107, Some-college, Married-civ-spouse
5108, Assoc-acdm, Never-married
5109, Some-college, Married-civ-spouse
5110, Bachelors, Married-spouse-absent
5111, Some-college, Never-married
5112, HS-grad, Never-married
5113, Masters, Married-civ-spouse
5114, HS-grad, Widowed
5115, HS-grad, Married-civ-spouse
5116, 7th-8th, Never-married
5117, 9th, Married-civ-spouse
5118, Bachelors, Never-married
5119, Bachelors, Married-civ-spouse
5120, HS-grad, Divorced
5121, Masters, Married-civ-spouse
5122, HS-grad, Married-civ-spouse
5123, HS-grad, Never-married
5124, Masters, Married-civ-spouse
5125, 12th, Never-married
5126, HS-grad, Never-married
5127, HS-grad, Never-married
5128, Assoc-voc, Widowed
5129, Some-college, Never-married
5130, Masters, Married-civ-spouse
5131, 10th, Divorced
5132, Some-college, Married-civ-spouse
5133, Bachelors, Never-married
5134, HS-grad, Widowed
5135, 11th, Married-civ-spouse
5136, 7th-8th, Widowed
5137, Assoc-acdm, Never-married
5138, HS-grad, Married-civ-spouse
5139, Some-college, Never-married
5140, Assoc-voc, Married-civ-spouse
5141, Bachelors, Married-civ-spouse
5142, HS-grad, Never-married
5143, Bachelors, Never-married
5144, 10th, Divorced
5145, HS-grad, Married-civ-spouse
5146, HS-grad, Separated
5147, Some-college, Never-married
5148, 9th, Never-married
5149, 9th, Married-civ-spouse
5150, HS-grad, Married-civ-spouse
5151, HS-grad, Married-civ-spouse
5152, Some-college, Divorced
5153, Some-college, Never-married
5154, HS-grad, Divorced
5155, Bachelors, Married-civ-spouse
5156, Some-college, Divorced
5157, HS-grad, Widowed
5158, HS-grad, Married-civ-spouse
5159, Masters, Married-civ-spouse
5160, Some-college, Married-civ-spouse
5161, Bachelors, Married-civ-spouse
5162, HS-grad, Married-civ-spouse
5163, HS-grad, Married-civ-spouse
5164, Masters, Never-married
5165, HS-grad, Married-civ-spouse
5166, Assoc-voc, Never-married
5167, HS-grad, Married-civ-spouse
5168, Some-college, Married-civ-spouse
5169, HS-grad, Married-civ-spouse
5170, HS-grad, Married-civ-spouse
5171, 9th, Married-civ-spouse
5172, HS-grad, Never-married
5173, HS-grad, Married-civ-spouse
5174, Bachelors, Married-civ-spouse
5175, Bachelors, Never-married
5176, Some-college, Married-civ-spouse
5177, HS-grad, Married-civ-spouse
5178, Some-college, Divorced
5179, HS-grad, Divorced
5180, Masters, Married-civ-spouse
5181, Bachelors, Divorced
5182, 11th, Never-married
5183, 5th-6th, Married-civ-spouse
5184, Prof-school, Divorced
5185, Doctorate, Married-civ-spouse
5186, Some-college, Never-married
5187, Bachelors, Married-civ-spouse
5188, Assoc-voc, Widowed
5189, 11th, Never-married
5190, HS-grad, Married-civ-spouse
5191, HS-grad, Married-civ-spouse
